STATEFP,ANSICODE,POINTID,FULLNAME,MTFCC,longitude,lattitude
16,00394046,1102653666867,Beaver Creek Youth Camp,C3081,-115.608438,43.96573
16,00377278,1102653666880,Beaver Lake Ranch,C3081,-116.721031,48.009071
16,00394029,1102653666926,Beaver Ridge Lookout,C3081,-114.441776,46.562977
16,00400534,1102653666980,Bell Bay Campground,C3081,-116.84157,47.476571
16,00401220,1102653667026,Bell Rapids Access Area,C3081,-114.935892,42.792957
16,00395086,1102653667077,Belle Creek Campground,C3081,-115.639071181021,46.4503503814703
16,00377336,1102653667128,Belleco,C3081,-115.100658,44.957132
16,00393973,1102653667143,Bemis Ranch,C3081,-115.669571,45.432682
16,00377349,1102653667168,Bench Creek Rest Area,C3081,-115.235378,44.319627
16,00371450,1102653667206,Bengoechea Cabin,C3081,-115.582023,42.392402
16,00401228,1102653667218,Bennett Patrol Cabin Site,C3081,-115.448138,43.316284
16,00371455,1102653667245,Bennett Ranch,C3081,-115.792595,43.362948
16,00377373,1102653667242,Bennett Ranch,C3081,-111.46272,42.747421
16,00401215,1102653667260,Bennion Gampground,C3081,-116.565358,47.968318
16,00377385,1102653667281,Bentz Cow Camp,C3081,-115.972357,45.646282
16,00394272,1102653667307,Berlin Flats,C3081,-115.953783,47.792979
16,00399780,1102653667371,Bernard Ferry,C3081,-116.660406,43.385715
16,00394222,1102653667381,Bernard Overlook,C3081,-116.492887879268,47.9462933888559
16,00371468,1102653667395,Berry Ranch,C3081,-115.253127,43.083509
16,00394583,1102653667470,Bicardi Place,C3081,-116.392358,45.452664
16,00394405,1102653667499,Big Bend Campsite,C3081,-115.278994,44.611293
16,00376196,1102653667534,Big Boulder Meadow,C3081,-114.114799,45.302974
16,00400402,1102653667560,Big Creek Cabin,C3081,-116.066548,47.339922
16,00398438,1102653667625,Big Creek Campground,C3081,-113.598949926603,44.442073166793
16,00400403,1102653667628,Big Creek Campground,C3081,-116.12016,47.303531
16,00377496,1102653667652,Big Creek Ranch,C3081,-114.383638,42.048802
16,00394534,1102653667692,Big Eddy Campground,C3081,-116.30653,46.525179
16,00394033,1102653667682,Big Eddy Campground,C3081,-116.106796,44.22044
16,00398427,1102653667755,Big Eightmile Campground,C3081,-113.571984,44.606034
16,00377514,1102653667786,Big Elk Creek Campground,C3081,-111.117994,43.325753
16,00394293,1102653667806,Big Hank Campground,C3081,-116.101008,47.824087
16,00377557,1102653667870,Big Indian Camp,C3081,-114.61815,45.453248
16,00401227,1102653667894,Big Lost River Lower Access Area,C3081,-113.650857,43.940187
16,00401229,1102653667937,Big Lost River Upper Access Area,C3081,-113.987542,44.014915
16,00394728,1102653667969,Big Mallard Creek Campground,C3081,-115.270674,45.536855
16,00394071,1102653667989,Big Roaring River Lake Campground,C3081,-115.443701,43.618784
16,00398093,1102653708696,Sanders,C3081,-116.796276,47.106288
16,00398095,1102653708701,Sandpoint,C3081,-116.553247,48.27659
16,00374904,1102653708706,Santa,C3081,-116.44905,47.150186
16,00399219,1102653708711,Sarilda,C3081,-111.573848,44.110191
16,00400072,1102653708716,Sawtooth City,C3081,-114.840349,43.896571
16,00398103,1102653708722,Schiller,C3081,-112.65832,42.879635
16,00400073,1102653708753,Schnoors,C3081,-116.339643,48.689658
16,00397137,1102653708758,Schodde,C3081,-113.991137,42.607132
16,00398105,1102653708763,Schow,C3081,-113.711443,42.586852
16,00398109,1102653708768,Scoville,C3081,-112.996108,43.480462
16,00390064,1102653708773,Seaburg,C3081,-116.030964,45.476006
16,00397139,1102653708778,Sebree,C3081,-115.790646,43.185726
16,00398112,1102653708783,Selby,C3081,-114.710614,43.34379
16,00390098,1102653708788,Selle,C3081,-116.489637,48.356872
16,00400077,1102653708793,Seneacquoteen,C3081,-116.755473,48.151577
16,00398113,1102653708798,Setters,C3081,-117.008242,47.467957
16,00397154,1102653708804,Shelley,C3081,-112.123305,43.381303
16,00397155,1102653708809,Shells Lick,C3081,-116.127916,45.706555
16,00397156,1102653708814,Sherwin,C3081,-116.347933,46.947681
16,00397157,1102653708823,Sherwood Beach,C3081,-116.840482,48.496586
16,00394611,1102653708829,Shoreline Drive Summer Home Area,C3081,-115.677616,44.647399
16,00400083,1102653708841,Shoshone,C3081,-114.405875,42.936016
16,00398126,1102653708846,Shoup,C3081,-114.277027,45.376861
16,00398129,1102653708851,Silver Beach,C3081,-116.892142,47.948236
16,00398132,1102653708857,Silver Sands Beach,C3081,-116.884641,47.892125
16,00399215,1102653708862,Silver Star,C3081,-111.954953,42.081868
16,00397164,1102653708867,Silvertip Landing,C3081,-116.692672,47.361573
16,00398133,1102653708874,Silverton,C3081,-115.955439,47.492983
16,00397165,1102653708879,Simplot,C3081,-116.733472,43.669604
16,00399213,1102653708890,Slabtown,C3081,-116.393766,46.872679
16,00398137,1102653708895,Slacks Corner,C3081,-116.74207,43.081826
16,00398138,1102653708900,Slate Creek,C3081,-116.280416,45.638219
16,00398140,1102653708905,Slickpoo,C3081,-116.710329,46.316295
16,00398143,1102653708921,Smelter Heights,C3081,-116.159611,47.539088
16,00398144,1102653708926,Smelterville,C3081,-116.181556,47.542699
16,00398146,1102653708931,Smith Corrals,C3081,-113.246115,43.326573
16,00400096,1102653708942,Smiths Ferry,C3081,-116.089598,44.301295
16,00400099,1102653708969,Soda Springs,C3081,-111.604668,42.654365
16,00397184,1102653708977,Sonna,C3081,-116.456792,43.609665
16,00398159,1102653708992,Southwick,C3081,-116.472093,46.603508
16,00397192,1102653708997,Spalding,C3081,-116.817374,46.446831
16,00399510,1102653709003,Spink,C3081,-116.04818,44.790172
16,00397194,1102653709009,Spiry Place,C3081,-116.407333,42.910165
16,00398169,1102653709018,Springston,C3081,-116.732956,47.47824
16,00398176,1102653709026,Squirrel,C3081,-111.299116,44.027136
16,00398177,1102653709031,Staley Springs,C3081,-111.435235,44.660199
16,00397203,1102653709039,Stanton Crossing,C3081,-114.312544,43.327682
16,00400495,1102653709045,Star Ranch Summer Home Area,C3081,-115.968448,43.91267
16,00397205,1102653709050,Starkey,C3081,-116.448473,44.850442
16,00397206,1102653709058,State Line Village,C3081,-117.037421,47.704344
16,00397209,1102653709064,Steamboat Rocks,C3081,-116.126566,47.914642
16,00397211,1102653709070,Stetson,C3081,-115.774321,47.284924
16,00398186,1102653709078,Stibnite,C3081,-115.339275,44.89824
16,00398187,1102653709083,Stites,C3081,-115.976252,46.091558
16,00398190,1102653709091,Stone,C3081,-112.695256,42.016308
16,00397216,1102653709104,Stout Crossing,C3081,-115.310075,43.154341
16,00398193,1102653709117,Strevell,C3081,-113.203605,42.006028
16,00395031,1102653709123,Striker,C3081,-114.305031,42.474914
16,00397104,1102653708444,Robin,C3081,-112.246635,42.577138
16,00374743,1102653708490,Rockford,C3081,-112.534705,43.189636
16,00389736,1102653697737,Russell,C3081,-116.267085,46.38462
16,00397148,1102653708799,Sharon,C3081,-111.479101,42.35048
16,00400219,1102653708824,Shiloh,C3081,-116.395471,48.544933
16,00397166,1102653708884,Sinclair,C3081,-116.176865,48.929116
16,00398161,1102653708998,Spencer,C3081,-112.187043,44.360643
16,00396117,1102653668006,Big Smoky Campground,C3081,-114.901179,43.607956
16,00394438,1102653668046,Big Snag Campsite,C3081,-115.14856826556,44.6943952424417
16,00377597,1102653668084,Big Spring Campground,C3081,-112.096631,42.764638
16,00399753,1102653668098,Big Spring Creek Hatching Channel,C3081,-113.399516,44.704893
16,00377602,1102653668123,Big Springs Lookout,C3081,-111.24467,44.504089
16,00371535,1102653668143,Big Springs Ranch,C3081,-116.442336,42.578778
16,00398476,1102653668158,Big Trinity Lake Campground,C3081,-115.425645,43.623784
16,00399792,1102653668194,Biggs Ranch,C3081,-114.800552849054,44.7176940759719
16,00377619,1102653668219,Bighorn Campground,C3081,-115.062296,43.599898
16,00394619,1102653668246,Billy Rice Public Swimming Area,C3081,-115.679561,44.65601
16,00377667,1102653668253,Birch Creek Campground,C3081,-115.733991,43.662671
16,00401226,1102653668268,Birch Creek Hatchery,C3081,-112.976387,44.229081
16,00377670,1102653668284,Birch Glen Picnic Ground,C3081,-114.265582,42.317691
16,00377683,1102653668294,Bird Creek Campground,C3081,-115.175634,43.620453
16,00377708,1102653668344,Bitch Creek Cow Camp,C3081,-111.15939,43.984639
16,00377714,1102653668355,Bitton Ranch,C3081,-111.363271,42.69159
16,00394391,1102653668370,Black Butte Lookout,C3081,-115.874574,45.489343
16,00376129,1102653668392,Black Lake Campground,C3081,-116.562084,45.189326
16,00377760,1102653668414,Black Lee Campground,C3081,-115.954844,44.98573
16,00394215,1102653668442,Black Mountain Lookout,C3081,-116.257968,48.610214
16,00371578,1102653668453,Black Pine Campground,C3081,-116.787368,46.158769
16,00377784,1102653668464,Black Rock Campground,C3081,-115.588198,43.795147
16,00401234,1102653668485,Blackfoot River Park Access Area,C3081,-111.552447,42.82103
16,00394380,1102653668503,Blackmare Lookout,C3081,-115.789286,44.837121
16,00401262,1102653668518,Blacks Bridge Access Area,C3081,-116.797372,43.990164
16,00401231,1102653668535,Blacks Creek Rifle Range,C3081,-116.1565,43.463501
16,00395118,1102653668546,Blackstone Ranch,C3081,-115.799533,42.442677
16,00395119,1102653668561,Blaine County Fairgrounds,C3081,-113.948918,43.314071
16,00394500,1102653668572,Blakely,C3081,-116.114865,45.955996
16,00394976,1102653668598,Blakes Junction,C3081,-117.21351,44.362106
16,00394563,1102653668641,Bleas Canyon Recreation Site,C3081,-113.936148,43.786851
16,00394429,1102653668678,Blind Creek Campground,C3081,-114.732854,44.280745
16,00396152,1102653668709,Blind Summit,C3081,-115.103967,44.329086
16,00399429,1102653668731,Blizzard Mountain Ski Area,C3081,-113.559182,43.508237
16,00398436,1102653668744,Blowfly Campground,C3081,-114.32785,44.709088
16,00396154,1102653668764,Blue Creek Crossing,C3081,-116.253441,42.457671
16,00395123,1102653668775,Blue Heaven Cabin,C3081,-115.837655,46.986295
16,00400474,1102653668810,Blue Point Campground,C3081,-115.578169,44.514344
16,00377944,1102653668863,Blue Ridge Cabin,C3081,-115.405678,45.497686
16,00376330,1102653668876,Blue Valley School,C3081,-116.392903,43.660997
16,00393977,1102653668937,Bm Hill Lookout,C3081,-114.692338,46.649642
16,00394484,1102653668964,Bob Sewell,C3081,-116.320414,45.525165
16,00398539,1102653668994,Boiling Springs Campground,C3081,-115.859288,44.359618
16,00395151,1102653669014,Boise Towne Square,C3081,-116.278453,43.608777
16,00394048,1102653669042,Bongus Basin Winter Sports Area,C3081,-116.086227,43.769612
16,00394262,1102653669052,Bonner County Fairgrounds,C3081,-116.560376130785,48.310093943113
16,00395127,1102653669090,Bonner Mall,C3081,-116.544359,48.301313
16,00400262,1102653669126,Bonners Ferry Substation,C3081,-116.302974,48.674103
16,00376292,1102653669137,Bonneville Point Historical Site,C3081,-116.040385,43.491836
16,00376253,1102653669148,Bonus Cove Ranch,C3081,-116.20788,43.071834
16,00394842,1102653669223,Borah,C3081,-112.913605,42.762966
16,00378043,1102653669260,Bostetter Campground,C3081,-114.16891,42.165746
16,00378114,1102653669305,Boundary Campground,C3081,-114.325605,43.721574
16,00394495,1102653669316,Boundary Campground,C3081,-116.034864,45.889054
16,00394400,1102653669341,Boundary Creek Recreation Site,C3081,-115.2894,44.5288
16,00394417,1102653669378,Bowery Creek Trailhead Camp,C3081,-114.464783,44.027413
16,00371663,1102653669416,Bowman Ranch,C3081,-116.868203,43.716271
16,00396169,1102653669437,Bowns Campground,C3081,-114.881456,43.606845
16,00394410,1102653669457,Boy Scout Camp Campground,C3081,-115.289311,44.600732
16,00399807,1102653669501,Boyd Creek Campground,C3081,-115.44263,46.08102
16,00378169,1102653669531,Boyle Ranch,C3081,-114.851477,44.549077
16,00371678,1102653669546,Brace Ranch,C3081,-116.694287,42.359611
16,00378172,1102653669593,Brackenbury Campground,C3081,-113.646676,42.325466
16,00378181,1102653669629,Bradley Memorial Camp,C3081,-115.148153,44.397961
16,00378182,1102653669639,Bradley Siding,C3081,-116.163248,47.545479
16,00399377,1102653669650,Brady,C3081,-114.350039,42.916017
16,00378193,1102653669660,Brassey Ranch,C3081,-115.993171,43.915448
16,00371683,1102653669667,Bray Lake Ranch,C3081,-114.915616,43.01129
16,00378202,1102653669673,Breakwater Campground,C3081,-116.360731,47.653803
16,00378214,1102653669700,Bridge Campground,C3081,-114.480886,43.526015
16,00394319,1102653669715,Bridge Creek Campground,C3081,-115.213174,45.78269
16,00371693,1102653669727,Bridge of the Moon,C3081,-113.471956,43.331571
16,00401211,1102653669737,Brig Campground,C3081,-116.579363,47.96518
16,00371696,1102653669756,Brigham Point Trapper Cabin,C3081,-113.538898,42.949628
16,00394562,1102653669786,Broad Canyon Recreation Site,C3081,-113.945592,43.768517
16,00378239,1102653669802,Brockie Ranch,C3081,-113.642799,43.543236
16,00378244,1102653669857,Broken Circle Ranch,C3081,-113.120546,42.305826
16,00399570,1102653669880,Broken Leg Forest Cabin,C3081,-115.311531,47.002416
16,00394263,1102653669896,Bronx Substation,C3081,-116.542136,48.330207
16,00378268,1102653669965,Brown Creek Mill,C3081,-115.791806,46.37574
16,00395135,1102653670020,Brown Creek Moto Cross Area,C3081,-115.800417,46.426019
16,00378282,1102653670066,Browns Camp,C3081,-116.335425,46.667678
16,00378281,1102653670059,Browns Camp,C3081,-115.747621,45.044345
16,00394557,1102653670086,Bruce Meadows Campground,C3081,-115.331772,44.42657
16,00394630,1102653670096,Bruces Eddy Campground,C3081,-116.288751,46.51018
16,00378311,1102653670137,Bruin Creek Campground,C3081,-115.073166,45.517135
16,00378316,1102653670166,Bruno Cabin Ruins,C3081,-114.39118,44.44353
16,00394160,1102653670182,Brush Lake Campground,C3081,-116.329647,48.887446
16,00371730,1102653670193,Buck Camp,C3081,-115.794811,42.094624
16,00400472,1102653670223,Buck Mountain Campground,C3081,-115.539835,44.681846
16,00378386,1102653670240,Buck Park,C3081,-116.741548,44.781268
16,00371749,1102653670265,Buckeye Ranch,C3081,-114.927558,42.778235
16,00397492,1102653670306,Buckhorn Bar Campground,C3081,-115.739842,44.936011
16,00397493,1102653670328,Buckhorn Campground,C3081,-115.738175,44.938511
16,00371751,1102653670338,Buckhorn Corrals,C3081,-115.948428,42.138234
16,00378416,1102653670348,Buckhorn Ranch,C3081,-114.070023,42.362412
16,00378418,1102653670420,Buckhorn Roadside Rest,C3081,-114.893691,44.15713
16,00371754,1102653670437,Bucks School,C3081,-111.843299,43.605746
16,00378440,1102653670448,Buffalo Campground,C3081,-111.369119,44.424363
16,00371760,1102653670455,Buffalo Lodge,C3081,-112.492481,43.00297
16,00401222,1102653670461,Buffalo River Access Area,C3081,-111.303006,44.429364
16,00371768,1102653670472,Bull Basin Camp,C3081,-116.905128,42.340719
16,00398472,1102653670552,Bull Trout Lake Campground,C3081,-115.255656,44.296849
16,00398473,1102653670590,Bull Trout Lake Campground,C3081,-115.256489,44.302961
16,00394138,1102653670597,Bumblebee Campground,C3081,-116.279617,47.633528
16,00378501,1102653670603,Bunco Cors,C3081,-116.612417,47.918514
16,00378502,1102653670623,Bungalow Cow Camp,C3081,-116.087633,45.529337
16,00400434,1102653670647,Burgdorf Campground,C3081,-115.908179,45.2749
16,00371812,1102653670661,Bush Ranch,C3081,-116.962638,43.283211
16,00371821,1102653670707,Butte Ranch,C3081,-116.419027,44.136277
16,00378616,1102653670728,Buttermilk Campground,C3081,-111.424955,44.433529
16,00401221,1102653670743,Button Beach Access Area,C3081,-115.988474,46.163227
16,00401213,1102653670749,Button Hook Group Camp,C3081,-116.57464,47.956013
16,00395163,1102653670795,C Ranch,C3081,-117.025133,42.393771
16,00394462,1102653670842,Cabin Creek Campground,C3081,-116.273192,44.657666
16,00394675,1102653670885,Cabinet Dam Viewpoint,C3081,-116.056839,48.087427
16,00401259,1102653670895,Cabinet Gorge Hatchery,C3081,-116.078229,48.085482
16,00394403,1102653670931,Cable Hole Campsite,C3081,-115.297044850722,44.5504562292476
16,00395167,1102653671031,Cache Bar Campground,C3081,-114.637038,45.318526
16,00378682,1102653671047,Cache Creek Cabin,C3081,-114.682028,44.778188
16,00395168,1102653671099,Cache Mountain Camp,C3081,-115.408187,46.379636
16,00371852,1102653671127,Caldwell Labor Camp,C3081,-116.710139,43.703771
16,00401245,1102653671142,Caldwell Ponds Public Fishing Area,C3081,-116.707916,43.688771
16,00394513,1102653671164,Calvin,C3081,-116.401805,45.54933
16,00394664,1102653671175,Calvin Ranch,C3081,-116.400972,45.549886
16,00378733,1102653671214,Camas Cow Camp,C3081,-114.73645,43.500735
16,00397520,1102653671229,Camas National Wildlife Refuge Headquarters,C3081,-112.264425,43.964908
16,00394697,1102653671257,Cameron Campsite,C3081,-114.942317,44.731299
16,00401235,1102653671273,Cameron Ranch,C3081,-114.882037,44.754633
16,00378751,1102653671286,Camp,C3081,-115.677646,46.754076
16,00378753,1102653671304,Camp Codge,C3081,-116.838554,48.717426
16,00381227,1102653671369,Camp Easterseal,C3081,-116.839624,47.444071
16,00378797,1102653671384,Camp Easton,C3081,-116.775204,47.600572
16,00378798,1102653671395,Camp Ee Da How,C3081,-115.645371,43.944065
16,00396223,1102653671440,Camp Eight,C3081,-116.41354,48.937448
16,00396221,1102653671539,Camp Fifty-Seven,C3081,-115.715698,46.585466
16,00396216,1102653671587,Camp Forty,C3081,-116.07182,46.949627
16,00396219,1102653671602,Camp Forty-Four,C3081,-115.880711,47.121581
16,00396218,1102653671612,Camp Forty-Three,C3081,-116.121815,46.766292
16,00396509,1102653671623,Camp Four Echoes,C3081,-116.932684,47.469069
16,00393974,1102653671687,Camp George,C3081,-115.348467,46.626581
16,00397523,1102653671698,Camp Grizzly,C3081,-116.657378865764,46.9423979816035
16,00371871,1102653671726,Camp Holly Lake,C3081,-113.697236,42.664908
16,00395171,1102653671760,Camp Ho-Nok,C3081,-111.582999,42.533811
16,00378802,1102653671775,Camp Howard Cow Camp,C3081,-116.40792,45.728494
16,00378805,1102653671791,Camp Little Lemhi,C3081,-111.241333,43.363251
16,00378807,1102653671811,Camp Manapu,C3081,-114.41722,43.83694
16,00378808,1102653671847,Camp Martin,C3081,-115.605415,46.442134
16,00378809,1102653671862,Camp Mivoden,C3081,-116.67269,47.781295
16,00378810,1102653671908,Camp Moosehorn,C3081,-115.619023,46.301853
16,00378811,1102653671927,Camp Nine,C3081,-116.272978,48.846055
16,00378812,1102653671949,Camp Perkins,C3081,-114.838127,43.929905
